POLIZA_SUMINISTRO,NUMEROSERIECONTADOR,CONSUMO_REAL,FECHA_HORA,CODI_ANOMALIA,DATA_INICI,DATA_FI
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 08:56:21,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 09:56:21,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 10:56:22,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 11:56:22,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 12:56:22,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 13:56:22,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 14:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 15:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 16:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 17:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 18:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 19:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 20:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 21:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 22:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-24 23:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 00:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 01:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 02:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 03:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 04:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 05:56:20,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 06:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 07:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 08:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 09:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 10:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 11:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 12:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 13:56:19,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 14:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 15:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 16:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 17:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 18:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 19:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 20:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 21:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 22:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-25 23:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 00:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 01:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 02:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 03:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 04:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 05:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 06:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 07:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 08:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 09:56:18,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 10:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 11:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 12:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 13:56:17,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 14:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 15:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 16:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 17:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-26 19:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-26 20:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-26 21:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-26 22:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 22:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-26 23:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 00:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 01:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 02:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 03:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 04:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 05:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 06:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 07:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 08:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 09:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 10:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 11:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 12:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 13:56:15,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 14:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 15:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 16:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 17:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 18:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 19:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 20:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 21:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 22:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-27 23:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 00:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 01:56:13,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 02:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 03:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 04:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 05:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 07:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 08:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 09:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 10:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 10:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 11:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 12:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 13:56:14,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 15:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 16:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 17:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,,2024-07-28 18:00:00,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 18:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 19:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 20:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 21:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 22:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-28 23:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 00:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 01:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 02:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 03:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 04:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 05:56:12,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 06:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 07:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 08:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 09:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 10:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 11:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 12:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 13:56:10,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 14:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 15:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 16:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 17:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 18:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 19:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 20:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 21:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 22:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-29 23:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 00:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 01:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 02:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 03:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 04:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 05:56:09,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 06:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 07:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 08:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 09:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 10:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 11:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 12:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 13:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 14:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 15:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 16:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 17:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 18:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 19:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 20:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 21:56:07,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 22:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-30 23:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 00:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 01:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 02:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 03:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 04:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 05:56:06,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 06:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 07:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 08:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 09:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 10:56:05,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 11:56:05,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 12:56:05,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 13:56:05,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 14:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 15:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 16:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 17:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 18:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 19:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 20:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 21:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 22:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-07-31 23:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 00:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 01:56:03,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 02:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 03:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 04:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 05:56:04,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 06:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 07:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 08:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 09:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 10:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 11:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 12:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 13:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 14:56:01,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 15:56:01,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 16:56:01,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 17:56:01,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 18:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 19:56:02,163840,2024-07-05,2024-09-04
CFNYQHLVKUQASY2N,BYHHEHU7XXD5ZDL2,0.0,2024-08-01 20:56:02,163840,2024-07-05,2024-09-04
